weekStartDate,dayOfWeek,dayType,station,phase,slot,exerciseName,focus,isStatic,staticCondition
2023-06-25,Sunday,Kickboxing,1,2,C,WEIGHTED HIGH KNEES,Upper,FALSE,
2023-06-25,Sunday,Kickboxing,2,,A,1 - 2 - 3 - 4,Upper,FALSE,
2023-06-25,Sunday,Kickboxing,2,,B,2 - 1 - SLIP L - 1 - 2 - 3,Upper,FALSE,
2023-06-25,Sunday,Kickboxing,2,,C,10 SEC STEP IN JAB,Upper,FALSE,
2023-06-25,Monday,Technique,1,1,A,CABLE BICEPS CURL,Mixed,FALSE,
2023-06-25,Monday,Technique,1,1,B,CABLE FLYS,Mixed,FALSE,
2023-06-25,Monday,Technique,1,1,C,V-SETS,Mixed,FALSE,
2023-06-25,Monday,Technique,1,2,A,CABLE REVERSE CURLS,Mixed,FALSE,
2023-06-25,Monday,Technique,1,2,B,RB CHEST PRESS/BRIDGE HOLD,Mixed,FALSE,
2023-06-25,Monday,Technique,1,2,C,SLAM BALL SIDE STEPS TO FLOOR TAPS,Mixed,FALSE,
2023-06-25,Monday,Technique,3,,A,Nonstop sparring,Mixed,TRUE,technique-station3
2023-06-25,Monday,Technique,3,,B,Nonstop sparring,Mixed,TRUE,technique-station3
2023-06-25,Monday,Technique,3,,C,Nonstop sparring,Mixed,TRUE,technique-station3
2023-06-25,Tuesday,Boxing,1,1,A,SQUAT SUICIDES,Upper,FALSE,
2023-06-25,Tuesday,Boxing,1,1,B,RB FRONTAL RAISES,Upper,FALSE,
2023-06-25,Tuesday,Boxing,1,1,C,PLANK SUICIDES,Upper,FALSE,
2023-06-25,Tuesday,Boxing,1,2,A,LOW SQUAT BOUNCE,Upper,FALSE,
2023-06-25,Tuesday,Boxing,1,2,B,SHRUGS,Upper,FALSE,
2023-06-25,Tuesday,Boxing,1,2,C,ROLL BACK TO SQUAT JUMP,Upper,FALSE,
2023-06-25,Tuesday,Boxing,2,,A,2 - 2 - 1 - 2,Upper,FALSE,
2023-06-25,Tuesday,Boxing,2,,B,1 - 4 - 5 - WEAVE L - 5,Upper,FALSE,
2023-06-25,Tuesday,Boxing,2,,C,"1,2,3 DUCK 1,2,5",Upper,FALSE,
2023-06-25,Wednesday,Conditioning,1,1,A,PARTNER PUSH-UPS TAPS,Lower,FALSE,
2023-06-25,Wednesday,Conditioning,1,1,B,PARTNER SIDE TO SIDE SQUATS,Lower,FALSE,
2023-06-25,Wednesday,Conditioning,1,1,C,PARTNER V-SETS,Lower,FALSE,
2023-06-25,Wednesday,Conditioning,1,2,A,KB FRONTAL RAISES,Lower,FALSE,
2023-06-25,Wednesday,Conditioning,1,2,B,"SQUAT HOLD 1,2",Lower,FALSE,
2023-06-25,Wednesday,Conditioning,1,2,C,EXPLOSIVE FRONT JUMPS,Lower,FALSE,
2023-06-25,Wednesday,Conditioning,3,,A,Nonstop sparring,Lower,TRUE,conditioning-station3
2023-06-25,Wednesday,Conditioning,3,,B,Nonstop sparring,Lower,TRUE,conditioning-station3
2023-06-25,Wednesday,Conditioning,3,,C,Nonstop sparring,Lower,TRUE,conditioning-station3
2023-06-25,Thursday,Kickboxing,1,1,A,KB LATERAL RAISES,Mixed,FALSE,
2023-06-25,Thursday,Kickboxing,1,1,B,BACK LUNGE TO KNEE DRIVE,Mixed,FALSE,
2023-06-25,Thursday,Kickboxing,1,1,C,V-SETS KB PULL THROUGH,Mixed,FALSE,
2023-06-25,Thursday,Kickboxing,1,2,A,FLAPPY BIRDS,Mixed,FALSE,
2023-06-25,Thursday,Kickboxing,1,2,B,BOUNCING SQUATS,Mixed,FALSE,
2023-06-25,Thursday,Kickboxing,1,2,C,WEIGHTED JUMPING JACKS,Mixed,FALSE,
2023-06-25,Thursday,Kickboxing,2,,A,3 - 3 - 2 - 5 - 2,Mixed,FALSE,
2023-06-25,Thursday,Kickboxing,2,,B,2 - 1 - SLIP L - 1 - 2 - 3,Mixed,FALSE,
2023-06-25,Thursday,Kickboxing,2,,C,10 SEC STEP IN JAB,Mixed,FALSE,
2023-07-23,Sunday,Kickboxing,1,1,A,CABLE PULLDOWNS,Upper,FALSE,
2023-07-23,Sunday,Kickboxing,1,1,B,TRICEPS EXTENSIONS,Upper,FALSE,
2023-07-23,Sunday,Kickboxing,1,1,C,V-SET HOLD TO KB SWITCHES,Upper,FALSE,
2023-07-23,Sunday,Kickboxing,1,2,A,RB BACK LATERAL RAISES,Upper,FALSE,
2023-07-23,Sunday,Kickboxing,1,2,B,TRICEPS KICK BACKS,Upper,FALSE,
2023-07-23,Sunday,Kickboxing,1,2,C,SLAM BALL SLAMS,Upper,FALSE,
